Flight_Date,Flight_Number,Airline,Origin,Destination,Delay_Minutes,Cancelled,Delay_Reason
3/26/2024,AI2053,AirAsia India,MAA,BOM,220,No,Weather
1/15/2022,AI5236,SpiceJet,PNQ,BLR,154,No,Technical
10/19/2022,AI5025,SpiceJet,DEL,PNQ,106,No,Late Arrival
11/10/2023,AI4019,Air India,DEL,BOM,,Yes,
12/7/2021,AI7323,SpiceJet,BOM,MAA,210,No,Late Arrival
4/15/2021,AI6477,SpiceJet,DEL,BOM,294,No,Air Traffic
2/16/2023,AI739,IndiGo,PNQ,MAA,145,No,Late Arrival
1/30/2021,AI8552,Vistara,PNQ,MAA,57,No,Late Arrival
4/4/2024,AI8118,Vistara,MAA,BLR,158,No,Operational
9/17/2020,AI5182,IndiGo,PNQ,BOM,102,No,Late Arrival
3/15/2022,AI3822,IndiGo,CCU,BOM,107,No,Air Traffic
7/22/2022,AI5107,SpiceJet,MAA,CCU,123,No,Operational
7/3/2023,AI2035,GoAir,BOM,PNQ,247,No,Operational
10/23/2024,AI3889,AirAsia India,MAA,CCU,289,No,Weather
6/23/2022,AI7083,AirAsia India,BLR,DEL,91,No,Technical
6/3/2023,AI6060,SpiceJet,CCU,MAA,136,No,Operational
12/12/2022,AI7337,AirAsia India,BLR,BLR,107,No,Crew
7/28/2022,AI9249,IndiGo,BLR,CCU,48,No,Operational
3/3/2024,AI6491,Vistara,HYD,BOM,203,No,Crew
3/9/2024,AI767,AirAsia India,PNQ,DEL,57,No,Weather
5/3/2022,AI745,SpiceJet,BOM,BLR,,Yes,
10/19/2023,AI250,GoAir,DEL,HYD,129,No,Crew
7/27/2023,AI3406,SpiceJet,BLR,BOM,276,No,Weather
8/15/2021,AI2492,Air India,MAA,BOM,134,No,Weather
12/14/2021,AI3861,SpiceJet,DEL,HYD,176,No,Weather
3/27/2023,AI8752,IndiGo,MAA,MAA,233,No,Crew
9/23/2021,AI6314,Vistara,MAA,MAA,33,No,Crew
2/28/2020,AI1098,Vistara,DEL,CCU,172,No,Weather
10/16/2024,AI1082,AirAsia India,DEL,CCU,251,No,Weather
5/7/2020,AI8235,IndiGo,PNQ,BOM,125,No,Technical
1/5/2022,AI9221,Air India,MAA,PNQ,203,No,Weather
12/21/2021,AI3298,IndiGo,BOM,BOM,13,No,Late Arrival
2/12/2023,AI7579,SpiceJet,PNQ,CCU,122,No,Technical
5/17/2023,AI8402,IndiGo,CCU,HYD,167,No,Technical
6/9/2021,AI7030,IndiGo,HYD,CCU,110,No,Technical
6/4/2021,AI3752,Air India,CCU,BOM,263,No,Late Arrival
7/5/2021,AI4748,SpiceJet,BOM,BLR,72,No,Technical
8/24/2020,AI5208,GoAir,PNQ,BOM,3,No,Technical
7/28/2023,AI8593,GoAir,HYD,BLR,138,No,Crew
10/14/2023,AI9274,Vistara,PNQ,BLR,246,No,Air Traffic
5/9/2023,AI4196,AirAsia India,DEL,BOM,,Yes,
11/16/2024,AI5937,IndiGo,HYD,PNQ,140,No,Crew
7/25/2023,AI765,Vistara,MAA,PNQ,184,No,Weather
6/12/2023,AI627,Air India,CCU,DEL,281,No,Weather
5/8/2021,AI9578,GoAir,HYD,CCU,65,No,Operational
1/4/2020,AI2337,IndiGo,MAA,PNQ,45,No,Air Traffic
10/27/2021,AI377,Air India,PNQ,MAA,23,No,Late Arrival
3/17/2021,AI3254,AirAsia India,BOM,BOM,224,No,Crew
1/29/2020,AI9937,Air India,HYD,BLR,110,No,Weather
2/6/2023,AI5402,IndiGo,MAA,BOM,91,No,Late Arrival
9/1/2021,AI9743,AirAsia India,PNQ,CCU,281,No,Technical
10/16/2024,AI9022,Air India,PNQ,HYD,287,No,Late Arrival
3/15/2022,AI6219,AirAsia India,PNQ,PNQ,26,No,Crew
3/15/2020,AI3398,IndiGo,BOM,PNQ,199,No,Air Traffic
4/17/2022,AI2302,IndiGo,DEL,PNQ,67,No,Operational
3/15/2023,AI1264,AirAsia India,BOM,BLR,66,No,Crew
5/7/2020,AI4757,SpiceJet,BOM,MAA,53,No,Air Traffic
2/11/2020,AI8614,Vistara,CCU,MAA,290,No,Weather
10/11/2023,AI1503,Air India,PNQ,PNQ,77,No,Weather
2/10/2020,AI771,Air India,MAA,MAA,,Yes,
7/22/2022,AI7471,SpiceJet,HYD,HYD,63,No,Late Arrival
2/3/2020,AI6649,SpiceJet,CCU,PNQ,225,No,Crew
11/6/2022,AI4672,SpiceJet,PNQ,DEL,235,No,Weather
8/27/2024,AI8140,GoAir,BLR,BLR,52,No,Technical
3/22/2023,AI5576,GoAir,BOM,HYD,103,No,Technical
9/24/2022,AI1266,AirAsia India,BLR,BLR,101,No,Operational
11/2/2023,AI9509,GoAir,PNQ,PNQ,167,No,Late Arrival
8/10/2021,AI5510,IndiGo,CCU,HYD,178,No,Weather
6/10/2024,AI6525,AirAsia India,MAA,PNQ,246,No,Operational
7/10/2024,AI8002,Air India,CCU,HYD,0,No,
12/7/2020,AI6701,Vistara,MAA,PNQ,180,No,Technical
1/27/2020,AI7720,IndiGo,MAA,DEL,105,No,Operational
8/3/2023,AI5999,Air India,PNQ,BLR,216,No,Operational
10/7/2021,AI4929,Air India,DEL,HYD,113,No,Weather
12/31/2021,AI2002,AirAsia India,PNQ,DEL,139,No,Weather
6/16/2020,AI2821,SpiceJet,BOM,BOM,157,No,Weather
9/1/2021,AI3752,SpiceJet,CCU,PNQ,149,No,Late Arrival
9/24/2020,AI1333,IndiGo,MAA,CCU,281,No,Operational
11/7/2024,AI2268,SpiceJet,PNQ,HYD,248,No,Operational
3/31/2022,AI3525,Air India,PNQ,MAA,59,No,Late Arrival
3/30/2021,AI8549,SpiceJet,CCU,DEL,294,No,Technical
6/24/2022,AI237,GoAir,CCU,DEL,221,No,Crew
9/4/2024,AI8026,SpiceJet,MAA,HYD,78,No,Technical
11/25/2023,AI3824,Air India,HYD,DEL,199,No,Late Arrival
7/10/2022,AI5087,AirAsia India,BLR,BOM,9,No,Operational
9/7/2022,AI6394,IndiGo,BOM,DEL,156,No,Operational
2/8/2024,AI6178,Vistara,BOM,CCU,230,No,Weather
12/2/2021,AI8674,SpiceJet,HYD,CCU,148,No,Weather
9/25/2021,AI6786,Air India,DEL,PNQ,182,No,Operational
4/30/2024,AI7579,Vistara,HYD,PNQ,,Yes,
5/18/2024,AI6219,Vistara,DEL,MAA,179,No,Operational
5/9/2020,AI7135,GoAir,DEL,BOM,37,No,Air Traffic
10/16/2022,AI3555,Vistara,HYD,CCU,286,No,Weather
10/18/2023,AI5622,AirAsia India,BOM,HYD,268,No,Weather
9/24/2024,AI6300,Air India,BLR,BLR,297,No,Technical
3/29/2022,AI4000,Air India,BOM,BLR,246,No,Operational
11/23/2021,AI3334,SpiceJet,PNQ,BLR,75,No,Operational
8/8/2023,AI531,SpiceJet,BOM,PNQ,132,No,Late Arrival
10/26/2023,AI3102,SpiceJet,BOM,HYD,122,No,Technical
3/4/2022,AI5160,AirAsia India,HYD,DEL,93,No,Crew
1/29/2020,AI1192,Vistara,HYD,HYD,142,No,Crew
5/28/2020,AI4476,Vistara,PNQ,DEL,149,No,Crew
12/7/2024,AI9297,GoAir,PNQ,BLR,128,No,Air Traffic
8/12/2023,AI7223,AirAsia India,HYD,MAA,204,No,Weather
1/11/2020,AI1347,SpiceJet,BOM,MAA,153,No,Crew
3/15/2024,AI619,IndiGo,BLR,DEL,172,No,Late Arrival
11/6/2021,AI6438,GoAir,DEL,BLR,219,No,Weather
2/10/2023,AI3434,IndiGo,CCU,HYD,211,No,Weather
7/5/2020,AI683,Vistara,DEL,MAA,18,No,Crew
3/17/2022,AI7325,GoAir,PNQ,DEL,113,No,Weather
1/13/2022,AI3407,GoAir,PNQ,HYD,56,No,Technical
6/4/2023,AI892,Air India,DEL,BLR,140,No,Technical
8/26/2023,AI7003,Vistara,CCU,BOM,285,No,Crew
4/7/2020,AI862,Vistara,BOM,BLR,51,No,Late Arrival
2/24/2020,AI2646,AirAsia India,BLR,PNQ,272,No,Weather
9/14/2021,AI7448,GoAir,BLR,BLR,248,No,Operational
10/25/2021,AI7009,Vistara,DEL,HYD,177,No,Crew
1/27/2022,AI9326,GoAir,CCU,HYD,284,No,Air Traffic
2/9/2021,AI3169,AirAsia India,PNQ,CCU,116,No,Weather
3/9/2020,AI2513,AirAsia India,MAA,CCU,50,No,Crew
8/28/2023,AI9198,Air India,BOM,HYD,79,No,Crew
8/5/2023,AI530,GoAir,DEL,HYD,284,No,Late Arrival
11/20/2024,AI783,Vistara,BLR,BOM,8,No,Operational
4/20/2024,AI4221,Vistara,PNQ,BOM,91,No,Weather
1/20/2022,AI5541,GoAir,HYD,BLR,279,No,Crew
3/17/2023,AI7329,GoAir,HYD,PNQ,286,No,Crew
1/30/2024,AI4832,GoAir,CCU,MAA,49,No,Weather
10/28/2024,AI5134,SpiceJet,CCU,PNQ,39,No,Crew
6/21/2023,AI1819,Vistara,DEL,BOM,,Yes,
2/23/2024,AI797,AirAsia India,MAA,BLR,98,No,Crew
8/15/2022,AI3799,Vistara,BLR,PNQ,276,No,Crew
3/10/2024,AI2911,SpiceJet,DEL,DEL,208,No,Technical
12/30/2020,AI4889,GoAir,MAA,CCU,,Yes,
4/26/2021,AI3678,Air India,PNQ,PNQ,223,No,Technical
7/19/2020,AI9120,GoAir,CCU,MAA,234,No,Operational
6/2/2020,AI8043,GoAir,HYD,BLR,6,No,Late Arrival
1/13/2024,AI1308,SpiceJet,BOM,PNQ,215,No,Weather
3/4/2024,AI6982,Vistara,PNQ,HYD,227,No,Late Arrival
3/13/2020,AI3162,GoAir,HYD,DEL,15,No,Late Arrival
12/13/2021,AI4569,Vistara,BLR,CCU,56,No,Technical
10/22/2020,AI905,IndiGo,BLR,DEL,284,No,Operational
11/6/2022,AI1540,AirAsia India,HYD,BLR,125,No,Late Arrival
7/22/2024,AI4809,Vistara,PNQ,BOM,202,No,Late Arrival
5/25/2023,AI8927,Air India,HYD,CCU,158,No,Crew
3/1/2020,AI5702,AirAsia India,MAA,DEL,18,No,Weather
7/27/2022,AI9025,Air India,DEL,BOM,256,No,Operational
6/27/2024,AI2548,GoAir,CCU,MAA,180,No,Weather
2/11/2020,AI5647,AirAsia India,MAA,BLR,284,No,Technical
1/25/2020,AI2217,Vistara,BOM,BLR,261,No,Late Arrival
11/28/2022,AI9012,AirAsia India,HYD,CCU,144,No,Late Arrival
12/31/2024,AI6581,GoAir,BOM,DEL,172,No,Air Traffic
5/10/2020,AI6047,SpiceJet,BOM,MAA,7,No,Weather
3/1/2024,AI9244,Air India,MAA,HYD,108,No,Technical
6/6/2023,AI2857,GoAir,CCU,CCU,295,No,Air Traffic
4/17/2020,AI198,SpiceJet,PNQ,HYD,156,No,Air Traffic
6/20/2020,AI6340,AirAsia India,BLR,CCU,91,No,Crew
12/29/2023,AI4375,AirAsia India,DEL,DEL,284,No,Air Traffic
2/10/2024,AI3691,GoAir,BLR,MAA,110,No,Air Traffic
4/11/2020,AI3546,Vistara,CCU,DEL,116,No,Crew
5/15/2022,AI6653,AirAsia India,BLR,BLR,100,No,Late Arrival
6/7/2021,AI6146,Vistara,HYD,HYD,265,No,Late Arrival
10/1/2020,AI9977,Vistara,HYD,BOM,42,No,Operational
6/24/2024,AI3456,Vistara,MAA,PNQ,289,No,Air Traffic
12/3/2022,AI5052,IndiGo,BOM,BLR,,Yes,
3/27/2022,AI7050,SpiceJet,CCU,BLR,129,No,Weather
8/14/2022,AI8706,SpiceJet,CCU,HYD,189,No,Late Arrival
11/6/2022,AI8916,AirAsia India,BLR,CCU,193,No,Technical
11/25/2020,AI9335,AirAsia India,MAA,BLR,52,No,Weather
5/11/2024,AI2617,Vistara,BLR,PNQ,190,No,Operational
2/29/2024,AI8601,IndiGo,BLR,MAA,135,No,Air Traffic
1/12/2020,AI4780,Vistara,CCU,BLR,153,No,Crew
9/3/2023,AI9313,IndiGo,BLR,MAA,271,No,Operational
6/3/2024,AI5483,Vistara,BOM,DEL,223,No,Weather
8/3/2020,AI8999,Air India,BLR,CCU,142,No,Crew
12/4/2020,AI570,Air India,BOM,MAA,237,No,Technical
12/4/2024,AI1993,GoAir,CCU,BLR,2,No,Crew
10/22/2021,AI2850,Vistara,MAA,CCU,196,No,Crew
1/9/2023,AI888,AirAsia India,HYD,PNQ,73,No,Technical
10/16/2024,AI4654,SpiceJet,BOM,CCU,148,No,Late Arrival
2/17/2024,AI6727,GoAir,MAA,MAA,242,No,Late Arrival
1/8/2021,AI6351,AirAsia India,MAA,MAA,44,No,Crew
9/2/2022,AI6031,Air India,BOM,BOM,225,No,Crew
12/10/2021,AI6045,Vistara,CCU,BOM,186,No,Operational
5/8/2023,AI9062,GoAir,DEL,CCU,79,No,Late Arrival
4/9/2024,AI3621,Vistara,MAA,HYD,168,No,Technical
4/10/2021,AI7709,Air India,MAA,HYD,143,No,Air Traffic
1/17/2023,AI1461,GoAir,CCU,BOM,216,No,Air Traffic
7/15/2023,AI2857,Air India,CCU,BLR,,Yes,
8/5/2024,AI1500,IndiGo,BLR,DEL,166,No,Crew
5/13/2024,AI8016,Air India,CCU,CCU,270,No,Crew
5/3/2021,AI4103,Vistara,MAA,DEL,258,No,Air Traffic
4/10/2024,AI841,SpiceJet,BOM,BOM,169,No,Operational
2/16/2020,AI6885,Air India,DEL,MAA,291,No,Operational
8/4/2023,AI3562,AirAsia India,PNQ,PNQ,108,No,Operational
2/16/2022,AI464,SpiceJet,BLR,CCU,103,No,Weather
11/5/2022,AI3108,IndiGo,PNQ,BOM,216,No,Technical
12/11/2021,AI2095,GoAir,BOM,BLR,32,No,Weather
2/4/2021,AI5083,GoAir,DEL,PNQ,2,No,Crew
12/22/2024,AI531,SpiceJet,DEL,CCU,85,No,Operational
9/7/2022,AI9405,GoAir,DEL,CCU,0,No,
1/14/2023,AI2381,Air India,HYD,HYD,272,No,Operational
9/6/2020,AI9123,SpiceJet,BOM,MAA,206,No,Air Traffic
1/25/2021,AI4567,Vistara,BLR,CCU,219,No,Air Traffic
12/10/2024,AI5183,Air India,BLR,MAA,23,No,Operational
11/30/2020,AI1291,Air India,DEL,BOM,135,No,Late Arrival
9/20/2021,AI9466,Air India,BOM,BLR,64,No,Air Traffic
3/22/2024,AI5892,Vistara,HYD,PNQ,246,No,Technical
5/16/2020,AI7795,IndiGo,DEL,PNQ,230,No,Weather
6/1/2022,AI9590,AirAsia India,CCU,BLR,92,No,Technical
11/18/2021,AI6861,GoAir,PNQ,CCU,279,No,Air Traffic
3/1/2024,AI4339,SpiceJet,BLR,CCU,137,No,Operational
4/6/2022,AI1805,IndiGo,PNQ,BOM,,Yes,
12/27/2021,AI9606,SpiceJet,MAA,HYD,3,No,Crew
2/9/2024,AI6040,GoAir,DEL,HYD,171,No,Late Arrival
8/16/2021,AI9207,Vistara,CCU,HYD,251,No,Air Traffic
5/31/2023,AI4968,Air India,BLR,MAA,132,No,Technical
9/16/2022,AI5103,Air India,PNQ,HYD,158,No,Crew
1/6/2021,AI1986,Vistara,HYD,BLR,274,No,Air Traffic
7/23/2022,AI7316,IndiGo,BOM,PNQ,21,No,Operational
9/21/2022,AI1271,IndiGo,BLR,PNQ,92,No,Operational
2/5/2021,AI7443,SpiceJet,PNQ,MAA,195,No,Operational
1/6/2024,AI6620,Vistara,BOM,BOM,220,No,Operational
2/22/2024,AI8450,IndiGo,PNQ,BLR,202,No,Air Traffic
9/6/2021,AI1035,Vistara,BOM,PNQ,108,No,Late Arrival
7/20/2023,AI9539,GoAir,HYD,BLR,120,No,Late Arrival
3/29/2024,AI5427,Air India,HYD,PNQ,125,No,Technical
3/28/2023,AI5902,Air India,DEL,DEL,4,No,Air Traffic
3/21/2023,AI5368,Air India,DEL,BOM,7,No,Operational
9/21/2022,AI5855,Vistara,BLR,BOM,17,No,Late Arrival
9/11/2021,AI8437,Vistara,HYD,DEL,197,No,Air Traffic
7/6/2020,AI3776,SpiceJet,CCU,MAA,92,No,Crew
1/26/2023,AI7079,Air India,PNQ,PNQ,293,No,Late Arrival
5/10/2020,AI9077,SpiceJet,PNQ,PNQ,105,No,Late Arrival
3/15/2022,AI9663,Air India,PNQ,PNQ,88,No,Technical
4/9/2023,AI4796,SpiceJet,BLR,HYD,290,No,Late Arrival
7/24/2022,AI3648,SpiceJet,PNQ,HYD,108,No,Crew
9/12/2022,AI1295,GoAir,MAA,HYD,228,No,Operational
7/1/2020,AI9939,SpiceJet,BOM,HYD,279,No,Weather
9/9/2022,AI8269,Vistara,PNQ,HYD,118,No,Technical
12/29/2020,AI5729,SpiceJet,BOM,DEL,103,No,Crew
2/8/2020,AI4513,Air India,DEL,BOM,250,No,Technical
3/30/2024,AI4667,SpiceJet,PNQ,MAA,12,No,Air Traffic
5/11/2021,AI638,IndiGo,CCU,BLR,235,No,Operational
3/19/2024,AI4753,AirAsia India,HYD,HYD,229,No,Late Arrival
10/4/2023,AI8773,Air India,HYD,DEL,243,No,Air Traffic
9/8/2022,AI1526,IndiGo,DEL,PNQ,189,No,Late Arrival
7/9/2022,AI1538,Air India,MAA,MAA,196,No,Crew
11/21/2023,AI550,Vistara,BLR,MAA,147,No,Operational
12/22/2021,AI398,AirAsia India,BLR,MAA,93,No,Weather
3/30/2023,AI6285,AirAsia India,CCU,DEL,197,No,Weather
1/16/2020,AI3241,Vistara,DEL,BLR,18,No,Late Arrival
5/7/2021,AI2550,AirAsia India,DEL,HYD,186,No,Air Traffic
12/20/2023,AI426,Vistara,MAA,MAA,46,No,Operational
2/5/2023,AI9853,IndiGo,PNQ,DEL,234,No,Operational
6/12/2022,AI6617,GoAir,BLR,PNQ,0,No,
1/13/2024,AI7676,Air India,PNQ,BOM,206,No,Crew
11/6/2020,AI7835,Vistara,DEL,PNQ,189,No,Air Traffic
1/8/2022,AI4520,Air India,PNQ,DEL,49,No,Weather
4/8/2023,AI2546,IndiGo,HYD,DEL,125,No,Crew
6/29/2021,AI849,GoAir,CCU,DEL,168,No,Technical
2/17/2021,AI1784,IndiGo,BLR,MAA,150,No,Operational
9/7/2020,AI1418,AirAsia India,MAA,DEL,289,No,Weather
1/28/2022,AI4364,Air India,CCU,BOM,202,No,Crew
12/9/2024,AI9688,GoAir,BOM,MAA,250,No,Late Arrival
3/10/2023,AI9558,AirAsia India,HYD,PNQ,173,No,Technical
7/21/2023,AI2282,GoAir,MAA,BOM,220,No,Crew
12/10/2023,AI4412,AirAsia India,CCU,CCU,233,No,Late Arrival
6/19/2024,AI3398,IndiGo,DEL,PNQ,225,No,Weather
10/28/2024,AI9300,Vistara,BOM,DEL,,Yes,
11/28/2022,AI9935,Air India,MAA,HYD,267,No,Weather
3/24/2022,AI5494,SpiceJet,DEL,HYD,201,No,Technical
1/29/2020,AI9461,SpiceJet,HYD,MAA,214,No,Late Arrival
8/15/2022,AI3899,IndiGo,BOM,HYD,227,No,Operational
4/21/2021,AI6146,Air India,BLR,PNQ,61,No,Weather
11/13/2020,AI8709,Air India,DEL,MAA,234,No,Air Traffic
9/1/2020,AI8393,IndiGo,CCU,PNQ,201,No,Operational
1/17/2022,AI9977,Air India,PNQ,DEL,40,No,Operational
11/27/2021,AI812,Vistara,MAA,BLR,163,No,Crew
9/28/2020,AI7062,IndiGo,BOM,BLR,163,No,Crew
1/3/2024,AI7452,Vistara,DEL,BOM,269,No,Weather
11/6/2024,AI5820,Air India,BLR,DEL,170,No,Operational
6/16/2023,AI4992,IndiGo,PNQ,HYD,126,No,Crew
1/11/2021,AI5325,Air India,MAA,DEL,105,No,Late Arrival
9/22/2020,AI4869,IndiGo,MAA,CCU,273,No,Late Arrival
7/14/2022,AI7216,Air India,DEL,BLR,68,No,Late Arrival
7/9/2022,AI7749,Vistara,BLR,HYD,5,No,Late Arrival
10/14/2023,AI3366,Vistara,HYD,PNQ,13,No,Operational
12/5/2020,AI7658,Air India,PNQ,PNQ,212,No,Late Arrival
1/23/2021,AI1055,IndiGo,HYD,BLR,165,No,Operational
7/30/2021,AI9086,SpiceJet,BOM,DEL,105,No,Weather
9/8/2024,AI3161,Vistara,DEL,HYD,69,No,Weather
1/3/2020,AI2335,Vistara,PNQ,BOM,99,No,Late Arrival
12/23/2023,AI6526,AirAsia India,BOM,PNQ,50,No,Late Arrival
3/11/2023,AI904,SpiceJet,HYD,DEL,177,No,Late Arrival
1/10/2021,AI4039,Air India,PNQ,BOM,120,No,Weather
8/20/2024,AI8699,IndiGo,MAA,HYD,226,No,Crew
11/19/2020,AI9457,AirAsia India,BOM,BLR,78,No,Weather
5/25/2020,AI4616,Air India,BLR,CCU,117,No,Late Arrival
10/19/2020,AI3714,GoAir,CCU,MAA,30,No,Crew
8/15/2024,AI9053,Vistara,HYD,BLR,94,No,Crew
3/7/2021,AI9984,GoAir,HYD,BOM,48,No,Technical
12/5/2021,AI8886,Vistara,BLR,DEL,121,No,Operational
8/6/2022,AI3589,Vistara,PNQ,PNQ,,Yes,
8/7/2021,AI2829,GoAir,PNQ,HYD,,Yes,
2/2/2021,AI1021,GoAir,PNQ,BLR,38,No,Late Arrival
3/27/2022,AI2422,Air India,BOM,PNQ,53,No,Operational
9/29/2023,AI2219,AirAsia India,DEL,PNQ,65,No,Technical
8/21/2022,AI8955,AirAsia India,MAA,CCU,79,No,Operational
3/9/2023,AI2301,GoAir,CCU,HYD,87,No,Late Arrival
7/5/2020,AI5358,Air India,DEL,BOM,220,No,Technical
3/1/2020,AI6294,AirAsia India,DEL,HYD,193,No,Operational
7/27/2022,AI109,Air India,BLR,HYD,44,No,Weather
11/4/2023,AI8810,Air India,BOM,DEL,29,No,Crew
12/10/2021,AI788,Vistara,HYD,MAA,174,No,Technical
3/17/2022,AI1107,AirAsia India,HYD,PNQ,42,No,Weather
1/3/2024,AI8320,AirAsia India,BLR,BOM,150,No,Late Arrival
9/4/2023,AI4293,Vistara,BOM,DEL,113,No,Crew
8/18/2023,AI2539,GoAir,BLR,PNQ,241,No,Technical
9/29/2023,AI7754,Vistara,HYD,MAA,153,No,Crew
1/11/2020,AI5771,AirAsia India,DEL,DEL,234,No,Air Traffic
12/21/2022,AI2573,AirAsia India,MAA,MAA,251,No,Air Traffic
8/13/2020,AI6683,GoAir,PNQ,MAA,36,No,Technical
3/22/2023,AI3343,Vistara,BOM,MAA,19,No,Technical
9/30/2024,AI920,IndiGo,CCU,DEL,148,No,Operational
7/17/2021,AI1441,IndiGo,CCU,HYD,179,No,Crew
2/10/2022,AI8865,GoAir,DEL,MAA,263,No,Air Traffic
5/13/2024,AI6265,Vistara,BLR,HYD,291,No,Air Traffic
5/26/2024,AI4856,Vistara,BLR,PNQ,151,No,Crew
8/10/2024,AI2543,Air India,HYD,PNQ,3,No,Air Traffic
5/17/2024,AI2975,AirAsia India,DEL,BOM,229,No,Weather
8/26/2023,AI2133,SpiceJet,HYD,CCU,,Yes,
6/3/2022,AI7669,GoAir,HYD,HYD,260,No,Air Traffic
6/20/2023,AI9126,SpiceJet,CCU,PNQ,191,No,Air Traffic
2/25/2024,AI7363,SpiceJet,HYD,CCU,197,No,Late Arrival
10/21/2023,AI8945,GoAir,PNQ,MAA,214,No,Weather
9/15/2023,AI5165,Vistara,HYD,CCU,265,No,Operational
2/4/2023,AI119,GoAir,CCU,CCU,91,No,Technical
8/13/2020,AI2564,SpiceJet,PNQ,MAA,207,No,Air Traffic
4/4/2022,AI7272,AirAsia India,BLR,HYD,277,No,Operational
8/5/2020,AI2306,AirAsia India,BOM,MAA,178,No,Operational
7/25/2022,AI1794,AirAsia India,MAA,BOM,,Yes,
1/22/2022,AI2532,Vistara,HYD,BLR,104,No,Weather
5/20/2021,AI4572,IndiGo,PNQ,DEL,34,No,Technical
9/15/2020,AI9376,GoAir,BOM,MAA,190,No,Late Arrival
12/2/2024,AI191,AirAsia India,CCU,MAA,,Yes,
3/20/2024,AI992,GoAir,BOM,CCU,68,No,Operational
12/1/2024,AI5953,AirAsia India,MAA,BOM,153,No,Late Arrival
2/23/2020,AI3720,Vistara,BOM,PNQ,218,No,Technical
12/6/2022,AI8698,IndiGo,PNQ,PNQ,82,No,Technical
12/27/2021,AI6526,IndiGo,BOM,CCU,157,No,Weather
11/19/2021,AI9758,AirAsia India,BOM,HYD,98,No,Crew
3/24/2024,AI3781,Vistara,BOM,MAA,259,No,Air Traffic
1/27/2023,AI2558,Air India,DEL,MAA,90,No,Weather
11/9/2022,AI2101,GoAir,HYD,CCU,113,No,Late Arrival
11/11/2024,AI1453,GoAir,CCU,MAA,122,No,Weather
5/15/2024,AI1361,SpiceJet,MAA,HYD,172,No,Technical
2/22/2024,AI7096,Vistara,CCU,BLR,191,No,Operational
2/22/2021,AI1780,SpiceJet,DEL,DEL,259,No,Air Traffic
11/20/2021,AI343,AirAsia India,DEL,DEL,278,No,Air Traffic
4/29/2022,AI941,SpiceJet,PNQ,DEL,279,No,Crew
3/2/2020,AI7156,IndiGo,DEL,BLR,233,No,Technical
3/14/2023,AI5520,GoAir,HYD,MAA,143,No,Air Traffic
8/3/2020,AI2372,SpiceJet,DEL,CCU,25,No,Air Traffic
1/3/2020,AI8022,IndiGo,BOM,PNQ,287,No,Operational
6/8/2020,AI2254,Vistara,CCU,BOM,135,No,Late Arrival
10/28/2024,AI6787,SpiceJet,BLR,MAA,263,No,Late Arrival
2/19/2022,AI3219,AirAsia India,MAA,BLR,85,No,Late Arrival
2/17/2023,AI9130,AirAsia India,DEL,HYD,,Yes,
6/11/2022,AI9267,AirAsia India,CCU,BLR,65,No,Weather
1/17/2023,AI3207,GoAir,PNQ,PNQ,,Yes,
11/24/2020,AI9339,SpiceJet,DEL,DEL,236,No,Late Arrival
8/2/2021,AI2854,Vistara,HYD,MAA,195,No,Late Arrival
10/12/2023,AI7298,SpiceJet,DEL,PNQ,41,No,Weather
6/21/2024,AI1694,GoAir,DEL,DEL,29,No,Operational
7/14/2023,AI4058,IndiGo,DEL,BOM,11,No,Technical
6/28/2024,AI9945,GoAir,PNQ,HYD,43,No,Air Traffic
8/9/2022,AI1167,AirAsia India,DEL,DEL,181,No,Crew
9/8/2023,AI4530,IndiGo,MAA,BOM,45,No,Air Traffic
9/26/2021,AI1512,AirAsia India,CCU,BLR,244,No,Late Arrival
9/14/2022,AI1354,Air India,HYD,DEL,163,No,Late Arrival
4/13/2024,AI9656,GoAir,DEL,DEL,178,No,Air Traffic
7/30/2024,AI8610,GoAir,DEL,CCU,147,No,Air Traffic
5/3/2023,AI3214,Vistara,DEL,HYD,151,No,Late Arrival
7/9/2022,AI1308,SpiceJet,DEL,HYD,9,No,Weather
1/7/2022,AI873,IndiGo,BOM,PNQ,161,No,Weather
9/17/2023,AI5505,IndiGo,BOM,BLR,39,No,Weather
6/18/2020,AI4108,Vistara,BLR,CCU,235,No,Crew
6/4/2021,AI4768,Vistara,DEL,PNQ,188,No,Technical
1/26/2024,AI252,SpiceJet,BLR,BOM,,Yes,
2/9/2020,AI9762,AirAsia India,MAA,PNQ,,Yes,
4/9/2024,AI3882,SpiceJet,BLR,BOM,79,No,Late Arrival
7/8/2023,AI790,GoAir,CCU,BLR,48,No,Operational
11/19/2023,AI2263,AirAsia India,BOM,HYD,229,No,Air Traffic
8/12/2022,AI9361,Air India,BOM,BOM,42,No,Air Traffic
6/3/2023,AI8772,SpiceJet,DEL,BLR,258,No,Late Arrival
9/10/2022,AI3680,Vistara,DEL,PNQ,219,No,Late Arrival
2/21/2023,AI9082,AirAsia India,MAA,BOM,,Yes,
9/1/2022,AI3393,SpiceJet,HYD,MAA,107,No,Late Arrival
2/7/2020,AI3588,IndiGo,MAA,DEL,189,No,Air Traffic
11/23/2020,AI240,Air India,CCU,PNQ,150,No,Late Arrival
6/28/2023,AI7518,GoAir,DEL,HYD,247,No,Air Traffic
4/14/2023,AI2431,IndiGo,DEL,PNQ,92,No,Technical
